"decimalLatitude","decimalLongitude","species"
-34.341179,150.729248,"Leptospermum trinervium"
-34.341106,150.849782,"Leptospermum trinervium"
-34.340895,150.695997,"Leptospermum trinervium"
-34.340895,150.695997,"Leptospermum trinervium"
-34.340745,150.735537,"Leptospermum trinervium"
-34.340642,150.857756,"Leptospermum trinervium"
-34.34019,150.50864,"Leptospermum trinervium"
-34.34019,150.50864,"Leptospermum trinervium"
-34.340139,150.285216,"Leptospermum trinervium"
-34.339994,150.728386,"Leptospermum trinervium"
-34.339919,150.674473,"Leptospermum trinervium"
-34.339864,150.786672,"Leptospermum trinervium"
-34.339591,150.454718,"Leptospermum trinervium"
-34.33958,150.483406,"Leptospermum trinervium"
-34.339249,150.283138,"Leptospermum trinervium"
-34.339168,150.668149,"Leptospermum trinervium"
-34.339124,150.62692,"Leptospermum trinervium"
-34.339054,150.791986,"Leptospermum trinervium"
-34.338641,150.846828,"Leptospermum trinervium"
-34.338628,150.768228,"Leptospermum trinervium"
-34.338628,150.768228,"Leptospermum trinervium"
-34.338507,150.797414,"Leptospermum trinervium"
-34.338507,150.797414,"Leptospermum trinervium"
-34.338379,150.730193,"Leptospermum trinervium"
-34.337774,150.517493,"Leptospermum trinervium"
-34.337603,150.781297,"Leptospermum trinervium"
-34.337468,150.446729,"Leptospermum trinervium"
-34.336885,150.496201,"Leptospermum trinervium"
-34.336171,150.847794,"Leptospermum trinervium"
-34.336103,150.684476,"Leptospermum trinervium"
-34.335997,150.772319,"Leptospermum trinervium"
-34.335997,150.772319,"Leptospermum trinervium"
-34.33565,150.61463,"Leptospermum trinervium"
-34.335249,150.843712,"Leptospermum trinervium"
-34.335149,150.877723,"Leptospermum trinervium"
-34.334772,150.634666,"Leptospermum trinervium"
-34.333587,150.281908,"Leptospermum trinervium"
-34.333587,150.281908,"Leptospermum trinervium"
-34.333461,150.494013,"Leptospermum trinervium"
-34.333354,150.787137,"Leptospermum trinervium"
-34.333333,150.483333,"Leptospermum trinervium"
-34.331254,150.54781,"Leptospermum trinervium"
-34.331083,150.843537,"Leptospermum trinervium"
-34.330681,150.677582,"Leptospermum trinervium"
-34.330612,150.627323,"Leptospermum trinervium"
-34.330418,150.8673,"Leptospermum trinervium"
-34.330418,150.8673,"Leptospermum trinervium"
-34.330418,150.8673,"Leptospermum trinervium"
-34.330418,150.8673,"Leptospermum trinervium"
-34.330354,150.853019,"Leptospermum trinervium"
-34.330114,150.627174,"Leptospermum trinervium"
-34.329556,150.568018,"Leptospermum trinervium"
-34.329556,150.568018,"Leptospermum trinervium"
-34.329411,150.638659,"Leptospermum trinervium"
-34.328233,150.472015,"Leptospermum trinervium"
-34.328233,150.472015,"Leptospermum trinervium"
-34.327953,150.474185,"Leptospermum trinervium"
-34.327423,150.493577,"Leptospermum trinervium"
-34.327329,150.335254,"Leptospermum trinervium"
-34.326674,150.770549,"Leptospermum trinervium"
-34.326587,150.614276,"Leptospermum trinervium"
-34.326587,150.614276,"Leptospermum trinervium"
-34.326234,150.335028,"Leptospermum trinervium"
-34.325708,150.568159,"Leptospermum trinervium"
-34.325539,150.334996,"Leptospermum trinervium"
-34.324909,150.848976,"Leptospermum trinervium"
-34.324909,150.848976,"Leptospermum trinervium"
-34.324833,150.473714,"Leptospermum trinervium"
-34.324833,150.473714,"Leptospermum trinervium"
-34.323584,150.622423,"Leptospermum trinervium"
-34.323494,150.603204,"Leptospermum trinervium"
-34.323097,150.630773,"Leptospermum trinervium"
-34.323097,150.630773,"Leptospermum trinervium"
-34.322933,150.45181,"Leptospermum trinervium"
-34.322924,150.451777,"Leptospermum trinervium"
-34.322674,150.88083,"Leptospermum trinervium"
-34.322561,150.538294,"Leptospermum trinervium"
-34.322561,150.538294,"Leptospermum trinervium"
-34.322093,150.452128,"Leptospermum trinervium"
-34.322092,150.452129,"Leptospermum trinervium"
-34.322092,150.452129,"Leptospermum trinervium"
-34.322069,150.539384,"Leptospermum trinervium"
-34.321883,150.575248,"Leptospermum trinervium"
-34.321782,150.599579,"Leptospermum trinervium"
-34.321782,150.599579,"Leptospermum trinervium"
-34.321455,150.280365,"Leptospermum trinervium"
-34.321455,150.280365,"Leptospermum trinervium"
-34.321208,150.737719,"Leptospermum trinervium"
-34.321208,150.737719,"Leptospermum trinervium"
-34.320806,150.610495,"Leptospermum trinervium"
-34.320806,150.610495,"Leptospermum trinervium"
-34.319965,150.868673,"Leptospermum trinervium"
-34.319601,150.867454,"Leptospermum trinervium"
-34.319601,150.867454,"Leptospermum trinervium"
-34.319273,150.581681,"Leptospermum trinervium"
-34.318817,150.577617,"Leptospermum trinervium"
-34.318817,150.577617,"Leptospermum trinervium"
-34.3167,150.9167,"Leptospermum trinervium"
-34.316667,150.616667,"Leptospermum trinervium"
-34.316607,150.588841,"Leptospermum trinervium"
-34.316391,150.245773,"Leptospermum trinervium"
-34.316391,150.245773,"Leptospermum trinervium"
-34.315749,150.459701,"Leptospermum trinervium"
-34.315683,150.459709,"Leptospermum trinervium"
-34.315439,150.591297,"Leptospermum trinervium"
-34.315439,150.591297,"Leptospermum trinervium"
-34.315258,150.559156,"Leptospermum trinervium"
-34.314868,150.748178,"Leptospermum trinervium"
-34.314864,150.45351,"Leptospermum trinervium"
-34.314864,150.45351,"Leptospermum trinervium"
-34.314687,150.749074,"Leptospermum trinervium"
-34.314591,150.494719,"Leptospermum trinervium"
-34.314591,150.494719,"Leptospermum trinervium"
-34.314384,150.767472,"Leptospermum trinervium"
-34.314356,150.491618,"Leptospermum trinervium"
-34.314356,150.491618,"Leptospermum trinervium"
-34.313972,150.832098,"Leptospermum trinervium"
-34.313788,150.565451,"Leptospermum trinervium"
-34.313159,150.741466,"Leptospermum trinervium"
-34.312418,150.469815,"Leptospermum trinervium"
-34.312284,150.451583,"Leptospermum trinervium"
-34.312158,150.494769,"Leptospermum trinervium"
-34.311526,150.741923,"Leptospermum trinervium"
-34.311063,150.647153,"Leptospermum trinervium"
-34.311063,150.647153,"Leptospermum trinervium"
-34.310921,150.718503,"Leptospermum trinervium"
-34.310688,150.870016,"Leptospermum trinervium"
-34.310625,150.740502,"Leptospermum trinervium"
-34.31007,150.529909,"Leptospermum trinervium"
-34.309656,150.54954,"Leptospermum trinervium"
-34.309137,150.570975,"Leptospermum trinervium"
-34.308922,150.532167,"Leptospermum trinervium"
-34.308804,150.519107,"Leptospermum trinervium"
-34.308804,150.519107,"Leptospermum trinervium"
-34.308804,150.519107,"Leptospermum trinervium"
-34.308579,150.452864,"Leptospermum trinervium"
-34.308579,150.452864,"Leptospermum trinervium"
-34.308202,150.863646,"Leptospermum trinervium"
-34.308202,150.863646,"Leptospermum trinervium"
-34.307162,150.519687,"Leptospermum trinervium"
-34.306827,150.602417,"Leptospermum trinervium"
-34.306007,150.729185,"Leptospermum trinervium"
-34.30523,150.645801,"Leptospermum trinervium"
-34.30523,150.645801,"Leptospermum trinervium"
-34.303458,150.555152,"Leptospermum trinervium"
-34.3032811,149.9708896,"Leptospermum trinervium"
-34.302524,150.931535,"Leptospermum trinervium"
-34.302409,150.9108,"Leptospermum trinervium"
-34.301885,150.505006,"Leptospermum trinervium"
-34.301192,150.257013,"Leptospermum trinervium"
-34.300234,150.91525,"Leptospermum trinervium"
-34.300114,150.516657,"Leptospermum trinervium"
-34.300114,150.516657,"Leptospermum trinervium"
-34.3,150.816667,"Leptospermum trinervium"
-34.3,150.75,"Leptospermum trinervium"
-34.299101,150.733054,"Leptospermum trinervium"
-34.298756,150.919067,"Leptospermum trinervium"
-34.298454,150.865914,"Leptospermum trinervium"
-34.298425,150.517842,"Leptospermum trinervium"
-34.298425,150.517842,"Leptospermum trinervium"
-34.298054,150.57771,"Leptospermum trinervium"
-34.298054,150.57771,"Leptospermum trinervium"
-34.297468,150.530977,"Leptospermum trinervium"
-34.297468,150.530977,"Leptospermum trinervium"
-34.29709,150.652972,"Leptospermum trinervium"
-34.29709,150.652972,"Leptospermum trinervium"
-34.296425,150.675452,"Leptospermum trinervium"
-34.295385,150.8554,"Leptospermum trinervium"
-34.295385,150.8554,"Leptospermum trinervium"
-34.294965,150.730362,"Leptospermum trinervium"
-34.294965,150.730362,"Leptospermum trinervium"
-34.294965,150.730362,"Leptospermum trinervium"
-34.293323,150.926968,"Leptospermum trinervium"
-34.293262,150.520194,"Leptospermum trinervium"
-34.293262,150.520194,"Leptospermum trinervium"
-34.292631,150.50577,"Leptospermum trinervium"
-34.292534,150.478088,"Leptospermum trinervium"
-34.292514,150.775659,"Leptospermum trinervium"
-34.292412,150.532407,"Leptospermum trinervium"
-34.292412,150.532407,"Leptospermum trinervium"
-34.291345,150.410013,"Leptospermum trinervium"
-34.291156,150.880743,"Leptospermum trinervium"
-34.290685,150.398868,"Leptospermum trinervium"
-34.290274,150.801384,"Leptospermum trinervium"
-34.289307,150.801904,"Leptospermum trinervium"
-34.289307,150.801904,"Leptospermum trinervium"
-34.289281,150.674596,"Leptospermum trinervium"
-34.28883,150.831821,"Leptospermum trinervium"
-34.287782,150.932048,"Leptospermum trinervium"
-34.287182,150.534113,"Leptospermum trinervium"
-34.287182,150.534113,"Leptospermum trinervium"
-34.286938,150.533219,"Leptospermum trinervium"
-34.286938,150.533219,"Leptospermum trinervium"
-34.286858,150.777126,"Leptospermum trinervium"
-34.286763,150.479894,"Leptospermum trinervium"
-34.286763,150.479894,"Leptospermum trinervium"
-34.286763,150.479894,"Leptospermum trinervium"
-34.286747,150.721774,"Leptospermum trinervium"
-34.2867,150.777215,"Leptospermum trinervium"
-34.286247,150.599291,"Leptospermum trinervium"
-34.285969,150.568649,"Leptospermum trinervium"
-34.285935,150.484329,"Leptospermum trinervium"
-34.285935,150.484329,"Leptospermum trinervium"
-34.285683,150.732698,"Leptospermum trinervium"
-34.285056,150.722955,"Leptospermum trinervium"
-34.284714,150.527689,"Leptospermum trinervium"
-34.284714,150.527689,"Leptospermum trinervium"
-34.284471,150.756019,"Leptospermum trinervium"
-34.284272,150.770502,"Leptospermum trinervium"
-34.283694,150.563192,"Leptospermum trinervium"
-34.283476,150.747964,"Leptospermum trinervium"
-34.283476,150.747964,"Leptospermum trinervium"
-34.283472,150.432987,"Leptospermum trinervium"
-34.283065,150.771218,"Leptospermum trinervium"
-34.282694,150.778619,"Leptospermum trinervium"
-34.2826,150.52496,"Leptospermum trinervium"
-34.280621,150.498476,"Leptospermum trinervium"
-34.280545,150.679304,"Leptospermum trinervium"
-34.280545,150.679304,"Leptospermum trinervium"
-34.27921,150.656811,"Leptospermum trinervium"
-34.279105,150.770028,"Leptospermum trinervium"
-34.278976,150.666285,"Leptospermum trinervium"
-34.278482,150.422474,"Leptospermum trinervium"
-34.278482,150.422474,"Leptospermum trinervium"
-34.277908,150.52171,"Leptospermum trinervium"
-34.27752,150.657993,"Leptospermum trinervium"
-34.276547,150.516244,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276515,150.516376,"Leptospermum trinervium"
-34.276339,150.422594,"Leptospermum trinervium"
-34.275131,150.563244,"Leptospermum trinervium"
-34.274947,150.601677,"Leptospermum trinervium"
-34.274947,150.601677,"Leptospermum trinervium"
-34.274922,150.926289,"Leptospermum trinervium"
-34.274922,150.926289,"Leptospermum trinervium"
-34.274467,150.942516,"Leptospermum trinervium"
-34.274455,150.856994,"Leptospermum trinervium"
-34.2741,150.8571,"Leptospermum trinervium"
-34.273331,150.931378,"Leptospermum trinervium"
-34.272898,150.427879,"Leptospermum trinervium"
-34.27279,150.516561,"Leptospermum trinervium"
-34.27279,150.516561,"Leptospermum trinervium"
-34.272425,150.50574,"Leptospermum trinervium"
-34.27193,150.570785,"Leptospermum trinervium"
-34.271487,150.94236,"Leptospermum trinervium"
-34.271355,150.517385,"Leptospermum trinervium"
-34.271355,150.517385,"Leptospermum trinervium"
-34.270652,150.76351,"Leptospermum trinervium"
-34.270652,150.76351,"Leptospermum trinervium"
-34.270535,150.694009,"Leptospermum trinervium"
-34.269159,150.599705,"Leptospermum trinervium"
-34.269159,150.599705,"Leptospermum trinervium"
-34.268872,150.584373,"Leptospermum trinervium"
-34.268734,150.54272,"Leptospermum trinervium"
-34.268734,150.54272,"Leptospermum trinervium"
-34.268278,150.894212,"Leptospermum trinervium"
-34.267918,150.557783,"Leptospermum trinervium"
-34.267901,150.768288,"Leptospermum trinervium"
-34.267486,150.716367,"Leptospermum trinervium"
-34.267396,150.549276,"Leptospermum trinervium"
-34.266667,150.55,"Leptospermum trinervium"
-34.266225,150.950147,"Leptospermum trinervium"
-34.265868,150.799582,"Leptospermum trinervium"
-34.265868,150.799582,"Leptospermum trinervium"
-34.264687,150.879322,"Leptospermum trinervium"
-34.264687,150.879322,"Leptospermum trinervium"
-34.264501,150.601333,"Leptospermum trinervium"
-34.264501,150.601333,"Leptospermum trinervium"
-34.264501,150.601333,"Leptospermum trinervium"
-34.264271,150.558652,"Leptospermum trinervium"
-34.264132,150.770287,"Leptospermum trinervium"
-34.263173,150.50946,"Leptospermum trinervium"
-34.261154,150.518343,"Leptospermum trinervium"
-34.261154,150.518343,"Leptospermum trinervium"
-34.260766,150.851718,"Leptospermum trinervium"
-34.2605,150.687768,"Leptospermum trinervium"
-34.259871,150.859517,"Leptospermum trinervium"
-34.25922,150.562652,"Leptospermum trinervium"
-34.259182,150.5835,"Leptospermum trinervium"
-34.259182,150.5835,"Leptospermum trinervium"
-34.259182,150.5835,"Leptospermum trinervium"
-34.259182,150.5835,"Leptospermum trinervium"
-34.259065,150.56267,"Leptospermum trinervium"
-34.258889,150.530833,"Leptospermum trinervium"
-34.258551,150.56141,"Leptospermum trinervium"
-34.257982,150.561361,"Leptospermum trinervium"
-34.257318,150.532005,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.257233,150.882094,"Leptospermum trinervium"
-34.256537,150.692763,"Leptospermum trinervium"
-34.256215,150.875603,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256141,150.880992,"Leptospermum trinervium"
-34.256116,150.932543,"Leptospermum trinervium"
-34.256025,150.910932,"Leptospermum trinervium"
-34.255454,150.788756,"Leptospermum trinervium"
-34.255219,150.603416,"Leptospermum trinervium"
-34.254726,150.806192,"Leptospermum trinervium"
-34.254255,150.60644,"Leptospermum trinervium"
-34.254052,150.650277,"Leptospermum trinervium"
-34.25375,150.789267,"Leptospermum trinervium"
-34.25361,150.538136,"Leptospermum trinervium"
-34.253315,150.634681,"Leptospermum trinervium"
-34.253234,150.531584,"Leptospermum trinervium"
-34.253234,150.531584,"Leptospermum trinervium"
-34.25314,150.906747,"Leptospermum trinervium"
-34.252514,150.541281,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252466,150.882734,"Leptospermum trinervium"
-34.252309,150.808914,"Leptospermum trinervium"
-34.252275,150.907322,"Leptospermum trinervium"
-34.251959,150.888871,"Leptospermum trinervium"
-34.251959,150.875585,"Leptospermum trinervium"
-34.251926,150.828697,"Leptospermum trinervium"
-34.251926,150.828697,"Leptospermum trinervium"
-34.25173,150.940869,"Leptospermum trinervium"
-34.251504,150.914942,"Leptospermum trinervium"
-34.251454,150.878166,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250804,150.9046,"Leptospermum trinervium"
-34.250383,150.826347,"Leptospermum trinervium"
-34.250317,150.573115,"Leptospermum trinervium"
-34.249734,150.865694,"Leptospermum trinervium"
-34.249734,150.865694,"Leptospermum trinervium"
-34.249633,150.943115,"Leptospermum trinervium"
-34.249605,150.943131,"Leptospermum trinervium"
-34.249511,150.963431,"Leptospermum trinervium"
-34.249087,150.942703,"Leptospermum trinervium"
-34.248487,150.902519,"Leptospermum trinervium"
-34.248487,150.902519,"Leptospermum trinervium"
-34.248487,150.902519,"Leptospermum trinervium"
-34.248487,150.902519,"Leptospermum trinervium"
-34.248487,150.902519,"Leptospermum trinervium"
-34.248012,150.944205,"Leptospermum trinervium"
-34.247808,150.538345,"Leptospermum trinervium"
-34.247176,150.588352,"Leptospermum trinervium"
-34.247176,150.588352,"Leptospermum trinervium"
-34.247176,150.588352,"Leptospermum trinervium"
-34.246151,150.728191,"Leptospermum trinervium"
-34.245766,150.827796,"Leptospermum trinervium"
-34.245758,150.364059,"Leptospermum trinervium"
-34.245196,150.761578,"Leptospermum trinervium"
-34.244301,150.433863,"Leptospermum trinervium"
-34.243604,150.585595,"Leptospermum trinervium"
-34.243604,150.585595,"Leptospermum trinervium"
-34.243234,150.426405,"Leptospermum trinervium"
-34.24296,150.646581,"Leptospermum trinervium"
-34.242941,150.636359,"Leptospermum trinervium"
-34.242941,150.636359,"Leptospermum trinervium"
-34.242385,150.905765,"Leptospermum trinervium"
-34.242385,150.905765,"Leptospermum trinervium"
-34.242385,150.905765,"Leptospermum trinervium"
-34.242385,150.905765,"Leptospermum trinervium"
-34.242176,150.896715,"Leptospermum trinervium"
-34.241973,150.807967,"Leptospermum trinervium"
-34.241973,150.807967,"Leptospermum trinervium"
-34.241682,150.920612,"Leptospermum trinervium"
-34.241347,150.965462,"Leptospermum trinervium"
-34.240941,150.580285,"Leptospermum trinervium"
-34.240941,150.580285,"Leptospermum trinervium"
-34.240777,150.96747,"Leptospermum trinervium"
-34.240647,150.933514,"Leptospermum trinervium"
-34.240635,150.705185,"Leptospermum trinervium"
-34.240538,150.80339,"Leptospermum trinervium"
-34.240538,150.80339,"Leptospermum trinervium"
-34.240055,150.791569,"Leptospermum trinervium"
-34.240055,150.791569,"Leptospermum trinervium"
-34.240055,150.878312,"Leptospermum trinervium"
-34.239686,150.726035,"Leptospermum trinervium"
-34.239686,150.726035,"Leptospermum trinervium"
-34.239686,150.726035,"Leptospermum trinervium"
-34.239573,150.972223,"Leptospermum trinervium"
-34.239294,150.558719,"Leptospermum trinervium"
-34.238682,150.903316,"Leptospermum trinervium"
-34.238399,150.602254,"Leptospermum trinervium"
-34.238386,150.91749,"Leptospermum trinervium"
-34.237964,150.406049,"Leptospermum trinervium"
-34.237964,150.406049,"Leptospermum trinervium"
-34.237772,150.706106,"Leptospermum trinervium"
-34.237772,150.706106,"Leptospermum trinervium"
-34.237591,150.563086,"Leptospermum trinervium"
-34.236843,150.872432,"Leptospermum trinervium"
-34.236843,150.872432,"Leptospermum trinervium"
-34.236521,150.559353,"Leptospermum trinervium"
-34.236114,150.977169,"Leptospermum trinervium"
-34.236053,150.552033,"Leptospermum trinervium"
-34.23578,150.63377,"Leptospermum trinervium"
-34.235669,150.555434,"Leptospermum trinervium"
-34.235669,150.555434,"Leptospermum trinervium"
-34.235456,150.550589,"Leptospermum trinervium"
-34.235356,150.443241,"Leptospermum trinervium"
-34.235356,150.443241,"Leptospermum trinervium"
-34.235143,150.855095,"Leptospermum trinervium"
-34.235143,150.855095,"Leptospermum trinervium"
-34.234591,150.699635,"Leptospermum trinervium"
-34.234334,150.875155,"Leptospermum trinervium"
-34.233743,150.9666,"Leptospermum trinervium"
-34.233611,150.545556,"Leptospermum trinervium"
-34.233461,150.54431,"Leptospermum trinervium"
-34.233333,150.733333,"Leptospermum trinervium"
-34.233017,150.544418,"Leptospermum trinervium"
-34.232865,150.701895,"Leptospermum trinervium"
-34.232865,150.701895,"Leptospermum trinervium"
-34.23224,150.440839,"Leptospermum trinervium"
-34.23224,150.440839,"Leptospermum trinervium"
-34.231727,150.802262,"Leptospermum trinervium"
-34.231727,150.802262,"Leptospermum trinervium"
-34.231727,150.802262,"Leptospermum trinervium"
-34.23165,150.750789,"Leptospermum trinervium"
-34.231364,150.739409,"Leptospermum trinervium"
-34.23126,150.424154,"Leptospermum trinervium"
-34.231199,150.753471,"Leptospermum trinervium"
-34.230939,150.486878,"Leptospermum trinervium"
-34.230939,150.486878,"Leptospermum trinervium"
-34.230897,150.626477,"Leptospermum trinervium"
-34.230665,150.856837,"Leptospermum trinervium"
-34.230524,150.411064,"Leptospermum trinervium"
-34.230524,150.411064,"Leptospermum trinervium"
-34.23046,150.437637,"Leptospermum trinervium"
-34.23046,150.437637,"Leptospermum trinervium"
-34.230336,150.490446,"Leptospermum trinervium"
-34.230305,150.488927,"Leptospermum trinervium"
-34.230305,150.488927,"Leptospermum trinervium"
-34.230231,150.545317,"Leptospermum trinervium"
-34.2302,150.552271,"Leptospermum trinervium"
-34.229966,150.740142,"Leptospermum trinervium"
-34.229966,150.740142,"Leptospermum trinervium"
-34.229402,150.836244,"Leptospermum trinervium"
-34.228987,150.618083,"Leptospermum trinervium"
-34.228818,150.747034,"Leptospermum trinervium"
-34.228663,150.824821,"Leptospermum trinervium"
-34.228641,150.752127,"Leptospermum trinervium"
-34.228639,150.354065,"Leptospermum trinervium"
-34.228639,150.354065,"Leptospermum trinervium"
-34.227655,150.742602,"Leptospermum trinervium"
-34.227602,150.46057,"Leptospermum trinervium"
-34.227602,150.46057,"Leptospermum trinervium"
-34.227495,150.735519,"Leptospermum trinervium"
-34.226773,150.716944,"Leptospermum trinervium"
-34.226409,150.689818,"Leptospermum trinervium"
-34.22638,150.967775,"Leptospermum trinervium"
-34.22622,150.928689,"Leptospermum trinervium"
-34.226117,150.822054,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225988,150.869352,"Leptospermum trinervium"
-34.225598,150.876504,"Leptospermum trinervium"
-34.225012,150.820291,"Leptospermum trinervium"
-34.225012,150.820291,"Leptospermum trinervium"
-34.225012,150.820291,"Leptospermum trinervium"
-34.224914,150.514104,"Leptospermum trinervium"
-34.224914,150.514104,"Leptospermum trinervium"
-34.224572,150.420363,"Leptospermum trinervium"
-34.224572,150.420363,"Leptospermum trinervium"
-34.224506,150.820695,"Leptospermum trinervium"
-34.224394,150.506305,"Leptospermum trinervium"
-34.224308,150.614918,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224267,150.883484,"Leptospermum trinervium"
-34.224208,150.879284,"Leptospermum trinervium"
-34.223742,150.698759,"Leptospermum trinervium"
-34.223742,150.698759,"Leptospermum trinervium"
-34.223664,150.868954,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223656,150.878376,"Leptospermum trinervium"
-34.223279,150.796241,"Leptospermum trinervium"
-34.223156,150.891761,"Leptospermum trinervium"
-34.22305,150.717923,"Leptospermum trinervium"
-34.22305,150.717923,"Leptospermum trinervium"
-34.222611,150.860297,"Leptospermum trinervium"
-34.222574,150.721388,"Leptospermum trinervium"
-34.222574,150.721388,"Leptospermum trinervium"
-34.221653,150.857065,"Leptospermum trinervium"
-34.221565,150.551538,"Leptospermum trinervium"
-34.221565,150.551538,"Leptospermum trinervium"
-34.221544,150.983264,"Leptospermum trinervium"
-34.221182,150.622039,"Leptospermum trinervium"
-34.221122,150.541885,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.220653,150.867424,"Leptospermum trinervium"
-34.2206,150.704019,"Leptospermum trinervium"
-34.2206,150.704019,"Leptospermum trinervium"
-34.220448,150.409517,"Leptospermum trinervium"
-34.220115,150.8723,"Leptospermum trinervium"
-34.21963,150.552315,"Leptospermum trinervium"
-34.21957,150.410618,"Leptospermum trinervium"
-34.219489,150.866606,"Leptospermum trinervium"
-34.219307,150.978237,"Leptospermum trinervium"
