"decimalLatitude","decimalLongitude","species"
-32.232049,152.141285,"Backhousia leptopetala"
-32.232049,152.141285,"Backhousia leptopetala"
-32.222022,151.288538,"Backhousia leptopetala"
-32.206312,152.533128,"Backhousia leptopetala"
-32.183392,152.53572,"Backhousia leptopetala"
-32.183125,152.535308,"Backhousia leptopetala"
-32.18309,152.534835,"Backhousia leptopetala"
-32.18309,152.534835,"Backhousia leptopetala"
-32.18309,152.534835,"Backhousia leptopetala"
-32.181583,152.354661,"Backhousia leptopetala"
-32.18112,152.526516,"Backhousia leptopetala"
-32.173023,152.329694,"Backhousia leptopetala"
-32.163758,152.318931,"Backhousia leptopetala"
-32.064779,152.428757,"Backhousia leptopetala"
-32.052973,152.415421,"Backhousia leptopetala"
-32.04764,152.408905,"Backhousia leptopetala"
-32.044989,152.417053,"Backhousia leptopetala"
-32.038431,152.390144,"Backhousia leptopetala"
-32.038426,152.390133,"Backhousia leptopetala"
-32.038426,152.390133,"Backhousia leptopetala"
-32.029732,152.30817,"Backhousia leptopetala"
-32.013291,152.429652,"Backhousia leptopetala"
-32.003279,152.408381,"Backhousia leptopetala"
-32.003279,152.408381,"Backhousia leptopetala"
-31.999442,152.407771,"Backhousia leptopetala"
-31.999442,152.407771,"Backhousia leptopetala"
-31.997193,152.38278,"Backhousia leptopetala"
-31.988911,152.427849,"Backhousia leptopetala"
-31.9643732,152.4827751,"Backhousia leptopetala"
-31.9625,152.410833,"Backhousia leptopetala"
-31.945541,152.41575,"Backhousia leptopetala"
-31.9333,152.4167,"Backhousia leptopetala"
-31.917037,152.431607,"Backhousia leptopetala"
-31.916667,152.4,"Backhousia leptopetala"
-31.915077,152.417778,"Backhousia leptopetala"
-31.915,152.451111,"Backhousia leptopetala"
-31.904167,152.439167,"Backhousia leptopetala"
-31.9,152.466667,"Backhousia leptopetala"
-31.832643,151.906449,"Backhousia leptopetala"
-31.776982,152.590787,"Backhousia leptopetala"
-31.752767,152.600746,"Backhousia leptopetala"
-31.752767,152.600746,"Backhousia leptopetala"
-31.752767,152.600746,"Backhousia leptopetala"
-31.633493,152.523919,"Backhousia leptopetala"
-31.6,152.466667,"Backhousia leptopetala"
-31.510669,152.814731,"Backhousia leptopetala"
-31.510623,152.814663,"Backhousia leptopetala"
-31.510623,152.814663,"Backhousia leptopetala"
-31.510099,152.816029,"Backhousia leptopetala"
-31.509466,152.806792,"Backhousia leptopetala"
-31.488031,152.781034,"Backhousia leptopetala"
-31.488031,152.781034,"Backhousia leptopetala"
-31.484425,152.779998,"Backhousia leptopetala"
-31.475507,152.833644,"Backhousia leptopetala"
-31.4667,152.7167,"Backhousia leptopetala"
-31.453965,152.773322,"Backhousia leptopetala"
-31.453715,152.764274,"Backhousia leptopetala"
-31.453715,152.764274,"Backhousia leptopetala"
-31.45,152.916667,"Backhousia leptopetala"
-31.434628,152.784682,"Backhousia leptopetala"
-31.4167,152.3667,"Backhousia leptopetala"
-31.4167,152.4167,"Backhousia leptopetala"
-31.404797,152.254968,"Backhousia leptopetala"
-31.35,152.583333,"Backhousia leptopetala"
-31.35,152.583333,"Backhousia leptopetala"
-31.337053,152.307251,"Backhousia leptopetala"
-31.337053,152.307251,"Backhousia leptopetala"
-31.3,152.583333,"Backhousia leptopetala"
-31.298801,152.78129,"Backhousia leptopetala"
-31.298801,152.78129,"Backhousia leptopetala"
-30.898333,152.701111,"Backhousia leptopetala"
-30.898333,152.701111,"Backhousia leptopetala"
-30.8805597,152.7797781,"Backhousia leptopetala"
-30.880341,152.779999,"Backhousia leptopetala"
-30.845877,152.695706,"Backhousia leptopetala"
-30.74841,152.837201,"Backhousia leptopetala"
-30.469495,152.97816,"Backhousia leptopetala"
-30.466667,153.016667,"Backhousia leptopetala"
-30.453557,152.898381,"Backhousia leptopetala"
-30.45,152.9,"Backhousia leptopetala"
-30.45,152.9,"Backhousia leptopetala"
-30.45,153.016667,"Backhousia leptopetala"
-30.4167,152.6667,"Backhousia leptopetala"
-30.383576,152.76087,"Backhousia leptopetala"
-30.324833,152.688361,"Backhousia leptopetala"
-30.316667,152.716667,"Backhousia leptopetala"
-30.25399,153.129074,"Backhousia leptopetala"
-30.250779,153.137249,"Backhousia leptopetala"
-30.233333,153.15,"Backhousia leptopetala"
-30.220366,153.130968,"Backhousia leptopetala"
-30.21946,153.134604,"Backhousia leptopetala"
-30.218297,152.983291,"Backhousia leptopetala"
-30.2109,153.1426,"Backhousia leptopetala"
-30.209797,153.148753,"Backhousia leptopetala"
-30.2096,153.1461,"Backhousia leptopetala"
-30.207711,153.054444,"Backhousia leptopetala"
-30.207711,153.054444,"Backhousia leptopetala"
-30.207711,153.054444,"Backhousia leptopetala"
-30.185061,152.985052,"Backhousia leptopetala"
-30.184969,153.131828,"Backhousia leptopetala"
-30.184277,153.130925,"Backhousia leptopetala"
-30.173501,152.966801,"Backhousia leptopetala"
-30.1735,152.965763,"Backhousia leptopetala"
-30.1735,152.965763,"Backhousia leptopetala"
-30.1735,152.965763,"Backhousia leptopetala"
-30.172946,152.969439,"Backhousia leptopetala"
-30.172057,152.96784,"Backhousia leptopetala"
-30.172057,152.96784,"Backhousia leptopetala"
-30.169623,152.95614,"Backhousia leptopetala"
-30.165382,152.980305,"Backhousia leptopetala"
-30.162539,153.064077,"Backhousia leptopetala"
-30.161634,152.967179,"Backhousia leptopetala"
-30.161634,152.967179,"Backhousia leptopetala"
-30.161634,152.967179,"Backhousia leptopetala"
-30.160767,153.159096,"Backhousia leptopetala"
-30.16038,153.159312,"Backhousia leptopetala"
-30.150203,153.151047,"Backhousia leptopetala"
-30.150137,153.150962,"Backhousia leptopetala"
-30.136209,153.185264,"Backhousia leptopetala"
-30.136165,153.185026,"Backhousia leptopetala"
-30.135929,152.96661,"Backhousia leptopetala"
-30.135929,152.96661,"Backhousia leptopetala"
-30.133333,153.016667,"Backhousia leptopetala"
-30.13289,152.9637,"Backhousia leptopetala"
-30.13289,152.9637,"Backhousia leptopetala"
-30.131911,152.994488,"Backhousia leptopetala"
-30.127974,152.999336,"Backhousia leptopetala"
-30.127134,152.987044,"Backhousia leptopetala"
-30.125623,153.137404,"Backhousia leptopetala"
-30.124907,152.928293,"Backhousia leptopetala"
-30.124817,152.939392,"Backhousia leptopetala"
-30.122428,153.142075,"Backhousia leptopetala"
-30.122428,153.142075,"Backhousia leptopetala"
-30.121978,152.919938,"Backhousia leptopetala"
-30.121078,153.150103,"Backhousia leptopetala"
-30.118056,153.133056,"Backhousia leptopetala"
-30.118002,153.153621,"Backhousia leptopetala"
-30.11795,153.150426,"Backhousia leptopetala"
-30.117203,152.722363,"Backhousia leptopetala"
-30.116924,153.155923,"Backhousia leptopetala"
-30.114735,153.104905,"Backhousia leptopetala"
-30.114721,153.10401,"Backhousia leptopetala"
-30.113889,153.181944,"Backhousia leptopetala"
-30.113889,153.181944,"Backhousia leptopetala"
-30.113826,153.182733,"Backhousia leptopetala"
-30.108722,152.97704,"Backhousia leptopetala"
-30.108722,152.97704,"Backhousia leptopetala"
-30.108343,152.974155,"Backhousia leptopetala"
-30.103889,152.912222,"Backhousia leptopetala"
-30.102614,153.182951,"Backhousia leptopetala"
-30.1,153.2,"Backhousia leptopetala"
-30.1,153.2,"Backhousia leptopetala"
-30.083607,152.899457,"Backhousia leptopetala"
-30.083607,152.899457,"Backhousia leptopetala"
-30.073012,153.091529,"Backhousia leptopetala"
-30.070564,153.096469,"Backhousia leptopetala"
-30.070564,153.096469,"Backhousia leptopetala"
-30.068776,153.110018,"Backhousia leptopetala"
-30.066969,153.112091,"Backhousia leptopetala"
-30.062179,153.110073,"Backhousia leptopetala"
-30.061964,153.108537,"Backhousia leptopetala"
-30.020837,152.798644,"Backhousia leptopetala"
-29.915078,152.917748,"Backhousia leptopetala"
-29.04833,152.01778,"Backhousia leptopetala"
-28.982018,153.282907,"Backhousia leptopetala"
-28.921572,153.473971,"Backhousia leptopetala"
-28.919762,153.468765,"Backhousia leptopetala"
-28.904215,153.410952,"Backhousia leptopetala"
-28.6284,153.575516,"Backhousia leptopetala"
-28.626541,153.467526,"Backhousia leptopetala"
-28.48305,153.343314,"Backhousia leptopetala"
-28.248401,153.25107,"Backhousia leptopetala"
-28.222322,153.305012,"Backhousia leptopetala"
-28.219,153.294,"Backhousia leptopetala"
-28.20477,153.29381,"Backhousia leptopetala"
-28.19319,153.372762,"Backhousia leptopetala"
-28.192155,153.373887,"Backhousia leptopetala"
-28.190067,153.37607,"Backhousia leptopetala"
-28.189405,153.377203,"Backhousia leptopetala"
-28.166362,153.397555,"Backhousia leptopetala"
-28.162355,153.236892,"Backhousia leptopetala"
-28.16177,153.310497,"Backhousia leptopetala"
-28.161178,153.315792,"Backhousia leptopetala"
-28.160217,153.31157,"Backhousia leptopetala"
-28.159777,153.312197,"Backhousia leptopetala"
-28.159736,153.312244,"Backhousia leptopetala"
-28.15872,153.400819,"Backhousia leptopetala"
-28.154789,153.249125,"Backhousia leptopetala"
-28.153678,153.248095,"Backhousia leptopetala"
-28.143868,153.437093,"Backhousia leptopetala"
-28.137778,153.346803,"Backhousia leptopetala"
-28.135901,153.249403,"Backhousia leptopetala"
